"id","provider_id","service_id","procedure_id","procedure_name","cash_price","min_allowable","max_allowable","gross_charge","cpt_code","procedure_description_id"
6868,9,3,14509632,"MRI-guided non-sterile core needle biopsy of the hip using a 17.5mm internal diameter trephine needle.","535.9","565.91","1929.22","2143.58",NULL,27
6869,9,3,14509633,"MRI-guided Hip Biopsy with 18.5mm ID Trephine Needle, Non-Sterile","535.9","565.91","1929.22","2143.58",NULL,370
6899,9,3,15442088,"Non-Surgical MRI-Assisted Hip Bone Biopsy - 19.5mm Diameter","535.9","565.91","1929.22","2143.58",NULL,508
6900,9,3,15442089,"MRI-guided hip biopsy with a 20.5mm inner diameter trephine, performed non-sterile.","535.9","565.91","1929.22","2143.58",NULL,119
6901,9,3,15442090,"MRI-guided hip bone biopsy.","535.9","565.91","1929.22","2143.58",NULL,1505
6005,9,3,15488086,"Full body magnetic resonance imaging (MRI) Scan.","1006.57","1062.94","3623.65","4026.28","76498",836
6914,9,3,15726108,"MRI-guided Kit Lead Placement Surgery.","4840.12","5111.17","17424.44","19360.49",NULL,1194
6918,9,3,15812451,"MRI-guided lead implantation for cardiac pacemaker placement.","1967.03","2077.18","7081.3","7868.11",NULL,458
6020,9,3,16335392,"Magnetic Resonance Imaging (MRI) Elastography","338.82","357.79","1219.75","1355.28","76391",935
6035,9,3,18166656,"Liver Health Assessment using MRI and LIRADS Evaluation","1006.32","1062.67","3622.74","4025.27","74183",615
6963,9,3,18532678,"Artisan-Enhanced Magnetic Resonance Imaging (MRI) with 50cm Kit Surgery","2833.92","2992.62","10202.11","11335.68",NULL,268
6038,9,3,18552647,"Limited metastasis follow-up MRI of the brain.","800.77","845.61","2882.76","3203.07","70552",900
6039,9,3,18552650,"MRI of left hip without contrast with metal reduction","595.85","629.21","2145.05","2383.39","73721",673
6040,9,3,18552653,"MRI Hip without Contrast with Metal Reduction on the Right Side","595.85","629.21","2145.05","2383.39","73721",405
6041,9,3,18552656,"Knee MRI without Contrast and with Metal Reduction on Left Side","595.85","629.21","2145.05","2383.39","73721",406
6042,9,3,18552659,"MRI Knee without contrast with metal reduction on the right side.","595.85","629.21","2145.05","2383.39","73721",358
6970,9,3,18866654,"MRI-Guided Total Knee Replacement Surgery","386.17","407.79","1390.2","1544.67","C1776",1081
6985,9,3,19688687,"MRI-guided cardiac resynchronization therapy with Claria device and DTMA1D4 lead.","11165.41","11790.67","40195.48","44661.64",NULL,139
6061,9,3,20752685,"MRI Brain Scan for Stroke Detection without Limited Access.","686.2","724.63","2470.32","2744.8","70551",493
7008,9,3,22244714,"Personalized MRI-Guided Knee Replacement Surgery with Lima Guide.","386.17","407.79","1390.2","1544.67",NULL,373
7019,9,3,22780993,"Percutaneous Cable Procedure with SecureScan MRI for 2.16mm Interstim Extension","328.59","346.99","1182.92","1314.35",NULL,166
7020,9,3,22781000,"Rechargeable MR-Compatible Neurostimulation Procedure with Interstim and Micro Surescan Technology.","8261.63","8724.28","29741.87","33046.52",NULL,39
7021,9,3,22781005,"InterStim SureScan MRI Procedure with 4.32mm Kit Lead and 28cm Impulse Generator","3406.46","3597.22","12263.25","13625.83","C1820",153
7024,9,3,23249096,"device azure ipg xt sr mri w1sr01","2676.15","2826.02","9634.15","10704.61",NULL,1370
7028,9,3,23597187,"MRI-guided hip bone biopsy with an 11.5mm trephine needle and 8-inch internal diameter, performed without the use of steroids.","535.9","565.91","1929.22","2143.58",NULL,5
7029,9,3,23597197,"MRI-guided hip bone biopsy","535.9","565.91","1929.22","2143.58",NULL,1530
7030,9,3,23683002,"Enhanced Diagnostic Imaging with Sensor Flow Technology","215.99","228.08","777.55","863.94",NULL,632
7033,9,3,23915009,"MRI-guided implantation of a 33cm interstim electrode with 4.32mm kit lead and surescan technology.","3406.46","3597.22","12263.25","13625.83",NULL,40
7036,9,3,23986646,"MRI-guided Interstim with SureScan using a 2.16mm spacing kit","3406.46","3597.22","12263.25","13625.83",NULL,460
7042,9,3,24655287,"device percepta crtp mri us w1tr01","5172.68","5462.35","18621.66","20690.73",NULL,1336
7048,9,3,25085309,"MRI-Compatible Quad Cobalt Pacemaker with IS1 DF4 and DTPB2D4 Leads.","11165.41","11790.67","40195.48","44661.64",NULL,320
6075,9,3,25349580,"Pelvic magnetic resonance imaging (MRI) for females.","951.44","1004.72","3425.18","3805.75","72197",704
5264,9,5,1167845,"Computed tomography (CT) scan of the abdomen with and without contrast.","670.66","708.22","2414.39","2682.65","74170",246
5268,9,5,1167847,"CT Scan with Contrast for Abdominal Area","583.33","616","2099.99","2333.32","74160",1086
5271,9,5,1167849,"Computed Tomography (CT) Scan of the Abdomen without Contrast.","445.22","470.15","1602.77","1780.86","74150",419
5277,9,5,1167851,"CT angiography of the abdominal aorta and iliofemoral region.","485.66","512.86","1748.39","1942.65","75635",442
5233,9,5,1167853,"CT Angiography of the Abdomen","548.84","579.58","1975.83","2195.37","74175",1440
5236,9,5,1167857,"CT Angiography of the Coronary Arteries with Structural, Morphological, and Functional Assessment.","729.56","770.42","2626.42","2918.24","75574",41
5241,9,5,1167863,"CT angiography of the chest","607.9","641.94","2188.44","2431.6","71275",1483
5244,9,5,1167871,"Computed Tomography Angiography (CTA) of the Brain/Head","556.19","587.34","2002.28","2224.76","70496",601
5247,9,5,1167875,"Left Lower Extremity Computed Tomography Angiography (CTA)","580.7","613.21","2090.5","2322.78","73706",512
5253,9,5,1167877,"CT angiogram of the right lower limb.","589.6","622.62","2122.56","2358.4","73706",1201
5256,9,5,1167879,"Computed Tomography Angiography of the Neck.","576.27","608.54","2074.56","2305.07","70498",953
5258,9,5,1167881,"Computed Tomography Angiography of the Pelvis.","541.61","571.94","1949.81","2166.45","72191",887
5261,9,5,1167885,"Computed Tomography Angiography of the Left Upper Extremity","579.09","611.52","2084.72","2316.35","73206",481
5265,9,5,1167887,"Right Upper Extremity CT Angiogram","570.34","602.28","2053.22","2281.36","73206",1306
5274,9,5,1167897,"CT scan of left ankle with contrast.","447.15","472.19","1609.73","1788.59","73701",1237
5231,9,5,1167899,"A CT scan with contrast of the right ankle.","447.15","472.19","1609.73","1788.59","73701",990
5234,9,5,1167903,"Computed Tomography of the Left Ankle Without Contrast","363.1","383.43","1307.16","1452.4","73700",637
5235,9,5,1167905,"Computed Tomography (CT) Scan of Ankle without Contrast - Right Leg","363.1","383.43","1307.16","1452.4","73700",321
5238,9,5,1167909,"CT-guided aspiration and injection of a renal cyst in the pelvic region.","396.76","418.98","1428.33","1587.03","50390",234
5240,9,5,1167917,"Superficial Bone Biopsy with CT Guidance.","293.45","309.88","1056.42","1173.8","20220",1052
5243,9,5,1167919,"Liver CT-guided biopsy.","345.92","365.29","1245.29","1383.66","47000",1579
5249,9,5,1167921,"CT-guided lung and mediastinal biopsy","783.47","827.35","2820.5","3133.89","32405",1200
5252,9,5,1167921,"CT-guided lung and mediastinal biopsy","783.47","827.35","2820.5","3133.89","32408",1200
5255,9,5,1167925,"Pancreatic CT-guided biopsy","446.55","471.56","1607.58","1786.2","48102",1484
5257,9,5,1167927,"CT-guided needle biopsy of the pleura.","354.94","374.81","1277.77","1419.74","32400",1159
5260,9,5,1167931,"Renal CT-guided Biopsy","341.86","361","1230.69","1367.43","50200",1597
5263,9,5,1167954,"Brain Blood Flow CT Scan","165.08","174.33","594.3","660.33","0042T",1564
5267,9,5,1167956,"Virtual Colonoscopy","552.23","583.16","1988.04","2208.93","74261",1623
5270,9,5,1167958,"Virtual colonoscopy screening.","77.8","82.16","280.09","311.21","74263",1418
5273,9,5,1167976,"CT-guided percutaneous catheter drainage of soft tissue fluid.","782.61","826.43","2817.39","3130.43","10030",420
5276,9,5,1167986,"Computed Tomography-Guided Percutaneous Catheter Drainage of Visceral Fluid.","761","803.61","2739.59","3043.99","49405",183
5237,9,5,1167996,"Left Elbow CT Scan with Contrast.","452.98","478.35","1630.74","1811.93","73201",1339
5239,9,5,1167998,"CT Scan with Contrast for Right Elbow","452.98","478.35","1630.74","1811.93","73201",1199
5242,9,5,1168002,"CT scan of the left elbow without dye.","376.47","397.55","1355.28","1505.87","73200",1158
5245,9,5,1168004,"Computed Tomography of the Right Elbow without Contrast","376.47","397.55","1355.28","1505.87","73200",602
5246,9,5,1168024,"Imaging study for fistula or sinus tract abscess.","246.01","259.78","885.62","984.02","20501",792
5248,9,5,1168034,"CT scan of the left foot with contrast.","447.15","472.19","1609.73","1788.59","73701",1117
5254,9,5,1168036,"CT scan of right foot with contrast.","447.15","472.19","1609.73","1788.59","73701",1236
5259,9,5,1168038,"Bilateral CT scan of the feet without contrast.","363.1","383.43","1307.16","1452.4","73700",854
5262,9,5,1168040,"Computed Tomography of the Left Foot without Contrast","363.1","383.43","1307.16","1452.4","73700",659
5266,9,5,1168042,"CT Scan of Right Foot without Contrast.","363.1","383.43","1307.16","1452.4","73700",1118
5269,9,5,1168062,"Precision therapy with CT-guided radiation marking","183.72","194.01","661.38","734.87","77014",757
5272,9,5,1168070,"CT-Guided Stereotactic Localization Procedure","566.54","598.26","2039.53","2266.14","77011",923
5275,9,5,1168080,"Contrast-enhanced CT scan of the Left Hand","452.98","478.35","1630.74","1811.93","73201",1021
5232,9,5,1168082,"Contrast-enhanced CT scan of the right hand","452.98","478.35","1630.74","1811.93","73201",991
5280,9,5,1168086,"Hand Scan Without Dye: Left Side","376.47","397.55","1355.28","1505.87","73200",1372
5284,9,5,1168088,"CT Scan of the Right Hand without Contrast","376.47","397.55","1355.28","1505.87","73200",1022
5288,9,5,1168090,"Computerized Tomography (CT) Brain/Head Scan with and without Contrast.","501.81","529.91","1806.53","2007.25","70470",247
5292,9,5,1168092,"Brain Scan with Contrast.","457.39","483.01","1646.61","1829.57","70460",1532
5295,9,5,1168094,"Computed Tomography (CT) Scan of the Brain/Head Without Contrast","338.12","357.05","1217.22","1352.47","70450",377
5299,9,5,1168108,"Bilateral CT Hip Scan with Contrast.","447.15","472.19","1609.73","1788.59","73701",1239
5303,9,5,1168110,"CT scan of the left hip with contrast.","447.15","472.19","1609.73","1788.59","73701",1161
5307,9,5,1168112,"CT scan of right hip with contrast.","447.15","472.19","1609.73","1788.59","73701",1267
5311,9,5,1168114,"Bilateral CT hip scan without contrast.","363.1","383.43","1307.16","1452.4","73700",1119
5314,9,5,1168116,"Computed Tomography (CT) Scan of Left Hip Without Contrast.","363.1","383.43","1307.16","1452.4","73700",482
5318,9,5,1168118,"Computed tomography (CT) scan of the right hip without contrast.","363.1","383.43","1307.16","1452.4","73700",378
5323,9,5,1168152,"Computed Tomography (CT) Scan with Contrast of Left Knee","447.15","472.19","1609.73","1788.59","73701",571
5327,9,5,1168154,"CT scan of the right knee with contrast.","447.15","472.19","1609.73","1788.59","73701",1087
5331,9,5,1168158,"Computed Tomography (CT) Scan of Left Knee without Contrast.","363.1","383.43","1307.16","1452.4","73700",464
5335,9,5,1168160,"CT scan of the right knee without contrast","363.1","383.43","1307.16","1452.4","73700",1024
5281,9,5,1168164,"Bilateral contrast-enhanced CT scan of lower extremities.","447.15","472.19","1609.73","1788.59","73701",538
5285,9,5,1168166,"CT Scan with Contrast for the Left Lower Limb","447.15","472.19","1609.73","1788.59","73701",924
5289,9,5,1168168,"CT scan with contrast of the right lower extremity.","447.15","472.19","1609.73","1788.59","73701",724
5296,9,5,1168170,"CT scan of both legs with and without contrast.","502.4","530.53","1808.64","2009.6","73702",856
5300,9,5,1168172,"CT Scan of Left Lower Leg with and without Contrast.","539.85","570.08","1943.46","2159.4","73702",690
5304,9,5,1168174,"CT scan of the right lower limb with and without contrast.","581.02","613.55","2091.65","2324.06","73702",514
5308,9,5,1168176,"Bilateral CT scan of lower limbs without contrast agent.","363.1","383.43","1307.16","1452.4","73700",570
5312,9,5,1168178,"Computed tomography (CT) scan of the left lower limb without contrast.","363.1","383.43","1307.16","1452.4","73700",270
5315,9,5,1168180,"Computed tomography of the right lower limb without contrast.","363.1","383.43","1307.16","1452.4","73700",444
5319,9,5,1168182,"CT scan of the face and jaw with or without contrast.","550.45","581.28","1981.63","2201.81","70488",660
5324,9,5,1168184,"Maxillofacial CT scan with contrast.","475.76","502.41","1712.75","1903.05","70487",1240
5328,9,5,1168186,"Computed tomography (CT) scan of the face and jaw without injection of contrast dye.","347.4","366.85","1250.64","1389.6","70486",110
5332,9,5,1168188,"CT scan of the eye sockets and pituitary gland with and without contrast.","397.14","419.38","1429.7","1588.55","70482",224
5278,9,5,1168190,"Computed Tomography (CT) scan of the Eye Sockets and Pituitary Gland with Contrast.","381.96","403.35","1375.06","1527.84","70481",114
5282,9,5,1168192,"CT scan of the eye sockets and pituitary gland without contrast.","332.91","351.55","1198.46","1331.62","70480",376
5283,9,5,1168194,"A CT scan of the pelvis with and without contrast.","663.64","700.8","2389.1","2654.55","72194",758
5287,9,5,1168196,"Computed tomography (CT) scan of the pelvis with contrast.","587.96","620.88","2116.64","2351.82","72193",513
5291,9,5,1168198,"Computed Tomography (CT) scan of the Pelvis without Contrast.","455","480.48","1638","1820","72192",443
5294,9,5,1168214,"Left shoulder CT scan with contrast.","452.98","478.35","1630.74","1811.93","73201",1238
5298,9,5,1168216,"CT scan with contrast for right shoulder.","452.98","478.35","1630.74","1811.93","73201",1053
5302,9,5,1168220,"A non-invasive scan to look at the left shoulder.","376.47","397.55","1355.28","1505.87","73200",793
5306,9,5,1168222,"Shoulder CT scan without contrast on the right side.","376.47","397.55","1355.28","1505.87","73200",691
5310,9,5,1168228,"Computed Tomography (CT) scan of the Sinuses without Contrast.","347.4","366.85","1250.64","1389.6","70486",422
5317,9,5,1168230,"CT scan of neck with and without contrast for soft tissue evaluation.","549.97","580.76","1979.87","2199.86","70492",286
5320,9,5,1168232,"Contrast-enhanced CT of the soft tissue in the neck.","457.27","482.87","1646.15","1829.06","70491",692
5322,9,5,1168234,"Neck scan for soft tissue without contrast","374.51","395.48","1348.22","1498.02","70490",1023
5326,9,5,1168236,"Cervical Spine CT Scan with and without Contrast.","594.95","628.27","2141.83","2379.81","72127",794
5330,9,5,1168238,"Computed Tomography (CT) Scan of the Cervical Spine with Contrast.","546.21","576.8","1966.36","2184.84","72126",336
5334,9,5,1168240,"Computed Tomography (CT) scan of the cervical spine without contrast.","452.87","478.23","1630.34","1811.49","72125",287
5286,9,5,1168242,"CT Lumbar Spine Scan with and without Contrast.","609.82","643.97","2195.35","2439.28","72133",855
5290,9,5,1168244,"Lumbar CT Scan with Contrast for Spine","551.45","582.33","1985.22","2205.8","72132",1160
5293,9,5,1168246,"Lumbar Spine CT Scan without Dye","464.77","490.8","1673.18","1859.09","72131",1373
5297,9,5,1168248,"CT scan of the chest and upper back with and without contrast.","709.79","749.53","2555.23","2839.14","72130",421
5301,9,5,1168250,"Thoracic Spinal CT Scan with Contrast","583.14","615.79","2099.29","2332.54","72129",1202
5305,9,5,1168252,"CT Scan of Thoracic Spine without Contrast.","442.17","466.93","1591.8","1768.67","72128",992
5309,9,5,1168283,"CT scan of the chest with and without contrast.","823.05","869.14","2962.99","3292.21","71270",857
5313,9,5,1168285,"CT scan of the chest with contrast solution","660.74","697.74","2378.66","2642.95","71260",993
5316,9,5,1168287,"CT scan of the chest without contrast.","453","478.37","1630.79","1811.99","71250",1162
5321,9,5,1168311,"CT Scan of the Left Arm with Contrast.","452.98","478.35","1630.74","1811.93","73201",1163
5325,9,5,1168313,"CT scan with contrast for right arm and shoulder","452.98","478.35","1630.74","1811.93","73201",822
5329,9,5,1168317,"Computed Tomography (CT) Scan of the Left Upper Arm with and without Contrast.","509.55","538.08","1834.38","2038.2","73202",167
5333,9,5,1168319,"Computed Tomography (CT) Scan of Right Upper Limb with and without Contrast.","548.41","579.12","1974.26","2193.62","73202",184
5279,9,5,1168323,"CT scan of the left upper limb without contrast.","376.47","397.55","1355.28","1505.87","73200",821
5336,9,5,1168325,"Computed Tomography of the Right Upper Limb without Contrast.","376.47","397.55","1355.28","1505.87","73200",445
5337,9,5,1168335,"Left Wrist CT with Contrast","452.98","478.35","1630.74","1811.93","73201",1485
5338,9,5,1168337,"Right Wrist CT with Contrast Imaging","452.98","478.35","1630.74","1811.93","73201",1241
5339,9,5,1168341,"Left Wrist CT Scan without Contrast.","376.47","397.55","1355.28","1505.87","73200",1242
5340,9,5,1168343,"Right Wrist CT Scan without Contrast Agent.","376.47","397.55","1355.28","1505.87","73200",994
5452,9,5,1169556,"Limited Area PET-CT Scan","1645","1737.12","5921.99","6579.99","78814",1566
5454,9,5,1169558,"Full-body PET-CT Scan with a Focus on the Skull and Thigh Region.","2111.07","2229.29","7599.85","8444.28","78815",352
5455,9,5,1169560,"Whole-body PET CT scan.","2320.99","2450.96","8355.56","9283.95","78816",1580
5507,9,5,2424644,"CT scan of the abdomen and pelvis with and without contrast.","1197.15","1264.19","4309.72","4788.58","74178",468
5511,9,5,2424647,"Full abdominal and pelvic scan with contrast dye","819.56","865.45","2950.41","3278.23","74177",827
5475,9,5,2424650,"CT scan of the abdomen and pelvis without contrast.","751.96","794.07","2707.05","3007.83","74176",729
5478,9,5,2424653,"Triple Scan with Contrast: Abdomen and Pelvis","1197.15","1264.19","4309.72","4788.58","74178",928
5482,9,5,2424659,"Percutaneous CT-guided Radiofrequency Ablation for Bone Tumor","2151.64","2272.13","7745.89","8606.54","20982",446
5483,9,5,2424662,"Percutaneous Radiofrequency Ablation of Liver using Computed Tomography (CT)","2200.88","2324.13","7923.17","8803.52","47382",186
5486,9,5,2424665,"Left Lung CT-guided Radiofrequency Ablation","1647.4","1739.65","5930.64","6589.6","32998",998
5487,9,5,2424668,"Right Lung RF Ablation using CT-guidance.","1554.15","1641.18","5594.94","6216.6","32998",1058
5490,9,5,2424671,"Left renal percutaneous cryoablation with CT guidance.","2859.99","3020.15","10295.96","11439.95","50593",639
5492,9,5,2424674,"Cryoablation of the Right Renal Region Using Percutaneous CT Imaging","2765.56","2920.43","9956","11062.22","50593",306
5495,9,5,2424677,"Left renal RF (Radiofrequency) CT ablation.","2357.92","2489.96","8488.5","9431.67","50592",999
5497,9,5,2424680,"Renal Radiofrequency Ablation using CT guidance for the Right Kidney.","2564.07","2707.66","9230.64","10256.27","50592",288
5499,9,5,2424686,"Computed Tomography Angiography (CTA) of the Abdomen and Pelvis.","662.02","699.09","2383.27","2648.08","74174",382
5501,9,5,2424689,"Computed tomography angiography of the brain and neck","556.19","587.34","2002.28","2224.76","70496",663
5504,9,5,2424692,"Computed tomography angiography of the chest with transcatheter aortic valve implantation (TAVI).","607.9","641.94","2188.44","2431.6","71275",45
5508,9,5,2424695,"Computed Tomography Angiography of the Pulmonary Arteries","607.9","641.94","2188.44","2431.6","71275",540
5474,9,5,2424698,"Left elbow CT arthrogram injection.","110.36","116.54","397.29","441.43","24220",1269
5476,9,5,2424701,"Right Elbow CT Arthrogram Injection Procedure","110.36","116.54","397.29","441.43","24220",927
5477,9,5,2424704,"Hip Joint Imaging with Contrast Injection on the Left Side using CT Scan","116.01","122.5","417.62","464.02","27093",236
5480,9,5,2424707,"Right Hip CT Arthrogram Injection","116.01","122.5","417.62","464.02","27093",1342
5485,9,5,2424710,"Left shoulder CT arthrogram injection.","115.42","121.88","415.51","461.68","23350",1170
5489,9,5,2424713,"Right Shoulder CT Arthrogram Injection","115.42","121.88","415.51","461.68","23350",1171
5491,9,5,2424716,"Left wrist CT arthrogram with contrast injection.","62.53","66.03","225.11","250.12","25246",798
5494,9,5,2424719,"CT-guided wrist joint injection","62.53","66.03","225.11","250.12","25246",1391
5498,9,5,2424722,"Deep bone biopsy using CT scan guidance.","357.12","377.12","1285.63","1428.48","20225",1091
5500,9,5,2424728,"CT-guided Lymph Node Biopsy","228.42","241.21","822.32","913.69","38505",1487
5502,9,5,2424731,"CT-guided muscle biopsy","234.22","247.33","843.17","936.86","20206",1581
5503,9,5,2424734,"CT-guided needle biopsy of the neck or chest.","324.58","342.76","1168.49","1298.32","21550",930
5506,9,5,2424737,"Pelvic/Hip CT-guided biopsy","262.29","276.98","944.25","1049.17","27040",1488
5510,9,5,2424740,"Retroperitoneal Abdominal CT-Guided Biopsy","360.2","380.37","1296.7","1440.78","49180",1028
5479,9,5,2424746,"CT-guided catheter exchange for abscess/cyst.","561.42","592.86","2021.12","2245.69","49423",929
5481,9,5,2424749,"Computed tomography of the celiac plexus.","236.9","250.17","852.85","947.61","64680",1057
5484,9,5,2424752,"High resolution CT scan of the chest.","453","478.37","1630.79","1811.99","71250",1206
5488,9,5,2424758,"CT-guided percutaneous drainage and catheter placement for fluid retrieval.","716.33","756.44","2578.77","2865.3","49406",197
5493,9,5,2424761,"CT-guided pleural catheter drainage.","704.93","744.4","2537.73","2819.7","32557",1247
5496,9,5,2424764,"CT Enterography Scan.","819.56","865.45","2950.41","3278.23","74177",1608
5505,9,5,2424776,"CT Angiography of the Heart with Contrast Evaluation","1158.62","1223.5","4171.03","4634.48","75572",694
5509,9,5,2424779,"Congenital Heart Evaluation with Contrast CT","1112.61","1174.92","4005.4","4450.44","75573",958
5512,9,5,2424782,"Heart Calcium Scan","72.64","76.7","261.49","290.54","75571",1632
5514,9,5,2424785,"Cervical and Thoracic Epidural with CT Contrast Injection","453.4","478.79","1632.23","1813.59","62310",541
5517,9,5,2424785,"Cervical and Thoracic Epidural with CT Contrast Injection","453.4","478.79","1632.23","1813.59","62321",541
5520,9,5,2424788,"Injection of Contrast Material in the Spinal Canal for Imaging Purposes","380.65","401.96","1370.33","1522.59","64479",248
5524,9,5,2424791,"Epidural CT Injection for Lower Back and Spine","474.59","501.17","1708.53","1898.37","62311",891
5523,9,5,2424791,"Epidural CT Injection for Lower Back and Spine","474.59","501.17","1708.53","1898.37","62323",891
5532,9,5,2424794,"CT-guided epidural injection for lumbar or sacral spinal foramina.","325.43","343.65","1171.54","1301.71","64483",339
5533,9,5,2424797,"CT-guided Renal Pelvis Catheterization.","279.16","294.79","1004.96","1116.62","50392",1126
5535,9,5,2424800,"Left major joint and bursa CT scan with arthroscopy, aspiration, and injection.","160.81","169.81","578.9","643.22","20610",157
5539,9,5,2424803,"CT-guided joint and bursa injection for the right major joint arthritis and joint aspiration.","160.81","169.81","578.9","643.22","20610",63
5543,9,5,2424809,"CT-guided lumbar puncture.","210.71","222.51","758.55","842.83","62270",1507
5542,9,5,2424809,"CT-guided lumbar puncture.","210.71","222.51","758.55","842.83","62328",1507
5545,9,5,2424812,"CT Scan for Early Detection of Lung Cancer","453","478.37","1630.79","1811.99","71250",1029
5546,9,5,2424812,"CT Scan for Early Detection of Lung Cancer","453","478.37","1630.79","1811.99","71271",1029
5547,9,5,2424812,"CT Scan for Early Detection of Lung Cancer","453","478.37","1630.79","1811.99","G0297",1029
5519,9,5,2424818,"Injection of contrast dye for Spinal CT scan.","238.71","252.07","859.34","954.82","62284",931
5521,9,5,2424827,"CT-guided abdominal paracentesis.","196.81","207.83","708.52","787.24","49083",1343
5530,9,5,2424839,"CT-guided anesthesia and/or arthroscopic injection for SI joint pain relief","365.79","386.28","1316.85","1463.17","27096",198
5531,9,5,2424839,"CT-guided anesthesia and/or arthroscopic injection for SI joint pain relief","365.79","386.28","1316.85","1463.17","G0260",198
5536,9,5,2424842,"CT-guided Anesthesia and/or Arthroscopic Injection of the Sacroiliac Joint with Radiography","365.79","386.28","1316.85","1463.17","27096",73
5537,9,5,2424842,"CT-guided Anesthesia and/or Arthroscopic Injection of the Sacroiliac Joint with Radiography","365.79","386.28","1316.85","1463.17","G0260",73
5538,9,5,2424851,"Sinus Mapping CT Scan","347.4","366.85","1250.64","1389.6","70486",1609
5549,9,5,2424863,"Computed Tomography (CT) Scan for Kidney Stones","638.6","674.36","2298.94","2554.38","74176",862
5553,9,5,2424866,"3D reconstruction computed tomography transcatheter aortic valve implantation with external imaging study.","31.72","33.49","114.18","126.87","76377",22
5513,9,5,2424869,"CT-guided thoracentesis.","430.99","455.13","1551.56","1723.96","32555",1567
5518,9,5,2424872,"Thoracic Drainage CT Procedure","231.64","244.61","833.9","926.56","32551",1419
5555,9,5,2425614,"X-ray guided sinus tract surgery.","222.43","234.88","800.74","889.71","76080",1344
5586,9,5,2425975,"Multiple Study Nuclear Medicine Myocardial Single-Photon Emission Computed Tomography (SPECT)","1094.27","1155.55","3939.37","4377.08","78452",64
5588,9,5,2425981,"Single study nuclear medicine myocardial perfusion imaging.","880.15","929.43","3168.52","3520.58","78451",485
5598,9,5,2472327,"CT-guided tissue removal through minimally invasive surgery.","372.46","393.31","1340.84","1489.82","77013",471
5602,9,5,2888314,"CT-guided tissue ablation.","404.23","426.86","1455.21","1616.9","77013",1508
5608,9,5,3630528,"Spect Delayed Parathyroid Imaging","415.92","439.21","1497.32","1663.69","78071",1345
5609,9,5,3630529,"Parathyroid Scintigraphy with SPECT Delay Imaging","69.53","73.42","250.31","278.12",NULL,799
5610,9,5,3630530,"Parathyroid SPECT Imaging with Delayed Scanning.","69.53","73.42","250.31","278.12",NULL,828
5603,9,5,3630539,"Parathyroid SPECT/CT Imaging with 1-Hour Delay.","636.53","672.17","2291.49","2546.1","78072",863
5606,9,5,3630540,"Parathyroid Imaging with Spect/CT and Two-Minute Delay.","69.53","73.42","250.31","278.12","78072",605
5607,9,5,3630541,"Parathyroid Scan with SPECT/CT and Three-Hour Delay Imaging","69.53","73.42","250.31","278.12","78072",486
5627,9,5,4155181,"Injection of Abscess/Cyst through Drainage Catheter with Count","68.32","72.14","245.93","273.26","49424",425
5631,9,5,4155187,"Visceral angiogram with selective imaging and analysis","581.2","613.75","2092.32","2324.8","75726",642
5634,9,5,4155244,"Stereotactic CT-guided Localization","566.54","598.26","2039.53","2266.14","77011",1271
5636,9,5,4155245,"CT-guided needle placement with sterile preparation and imaging.","420.29","443.83","1513.04","1681.16","77012",384
5642,9,5,4155248,"Peripheral Nerve Ablation.","304.68","321.74","1096.84","1218.71","64640",1509
5645,9,5,4155254,"Nephro Tract Dilation for Renal Pelvis and Ureter.","926.17","978.04","3334.21","3704.68","50395",761
5643,9,5,4155261,"Intermediate Joint Arthrocentesis with Injection","113.58","119.94","408.88","454.31","20605",829
5644,9,5,4155262,"Arthrocentesis with major joint injection.","160.81","169.81","578.9","643.22","20610",1031
5646,9,5,4155263,"Small Joint Arthrocentesis with Injection","131.09","138.43","471.93","524.37","20600",1059
5635,9,5,4155286,"Fluoroscopic guided injection of a needle in the spine with sterile and safe delivery.","196.32","207.31","706.74","785.27","77003",103
5655,9,5,4155313,"Peritoneal Contrast/Air Injection.","138.42","146.17","498.29","553.66","49400",1312
5656,9,5,4155314,"Injecting anesthesia into the lumbar and thoracic paravertebral sympathetic nerves.","332.68","351.3","1197.63","1330.7","64520",115
5651,9,5,4155318,"Injecting contrast with image guidance at each level of the cervical and thoracic spine to target the transforaminal region.","79.68","84.14","286.84","318.71","64480",6
5653,9,5,4155322,"Injecting the Facet Joint at Cervical-Thoracic 2nd Level - Single Dose.","124.62","131.6","448.64","498.49","64491",249
5654,9,5,4155323,"Injecting the Facet Joint in the Third Cervical Vertebra at a Single Level","130.56","137.87","470.03","522.25","64492",213
5657,9,5,4155324,"Single-level injection of the lumbar facet joint.","490.57","518.04","1766.03","1962.26","64493",800
5649,9,5,4155325,"Single-Level Lumbar Facet Joint Injection","142","149.95","511.19","567.99","64494",1060
5650,9,5,4155326,"Injecting the facet joint of the lumbar vertebrae at the third level and a single level.","80.34","84.84","289.22","321.36","64495",86
5652,9,5,4155328,"Venous Fluroscopy Injection of the Extremities.","138.22","145.96","497.6","552.89","36005",864
5648,9,5,4155339,"First Order Abdominal, Pelvic and Lower Limb Arterial Selection Procedure","429.42","453.46","1545.9","1717.67","36245",227
5658,9,5,4155340,"Lower abdominal and pelvic artery selection procedure","420.44","443.98","1513.57","1681.74","36246",664
5659,9,5,4155341,"Lower Abdomen and Pelvis 3rd+ Artery Selection","426.82","450.72","1536.53","1707.26","36247",892
